,Datetime,ID,text,username
793,"Sep 9, 2024 · 12:30 PM UTC",1752709695645638656,"If the Japanese yen rallies past the dollar, could be anytime, I whiff a sell off in the tech big gun stocks, yea #NVDA #MSFT etc. Volatility ahead, & 2nd half of Sept typically worst month for equities. Swing traders beware, its day to day. Powell still mum on 25 bp or 50 cut.",@dohnkopf
794,"Sep 9, 2024 · 11:24 AM UTC",1512699380,"A small holding of #MNL has been in my portfolio since 2009, but in a transition to income never added too. However, today ADDed at touch under £6 in current weakness. Primarily a play on technology, heavily weighted to #NVDA & #MSFT I may add more. Funded by part SELL of #BCPT.",@SandyMidd
795,"Sep 9, 2024 · 9:35 AM UTC",1089926324439994369,Check out my #MSFT $MSFT analysis on @TradingView: https://www.tradingview.com/x/JXDy8feN/,@smart4trade
796,"Sep 9, 2024 · 7:24 AM UTC",1557759588329480193,"Some PERSONAL thoughts on valuation, all great fundamental stories- subjective to my approach:  Don't see any point in buying #adbe over #msft at same valuation at this point Don't like LLY right here vs NOVO valuation, i.e. buy Zoetis at 35 seems rich",@Proctooor
797,"Sep 9, 2024 · 7:02 AM UTC",1803699646516318208,🔥 MSFT(Microsoft Corporation) Stock Prediction  ⚡ AI predicts as follows.  AppStore: https://zrr.kr/gxEo Android: https://zrr.kr/rxEe #Stock #MSFT #AI #Quant #NASDAQ  👇,@riskstock
798,"Sep 9, 2024 · 5:32 AM UTC",1803699646516318208,🔥 MSFT(Microsoft Corporation) Stock Prediction  ⚡ AI predicts as follows.  AppStore: https://zrr.kr/gxEo Android: https://zrr.kr/rxEe #Stock #MSFT #AI #Quant #NASDAQ  👇,@riskstock
799,"Sep 9, 2024 · 2:02 AM UTC",1803699646516318208,🔥 MSFT(Microsoft Corporation) Stock Prediction  ⚡ AI predicts as follows.  AppStore: https://zrr.kr/gxEo Android: https://zrr.kr/rxEe #Stock #MSFT #AI #Quant #NASDAQ  👇,@riskstock
800,"Sep 9, 2024 · 1:58 AM UTC",344513261570838433,"Study showed #GOOGL’s chatbot Bard performed better than trainees in some aspects and #MSFT’s Bing chatbot performed as well as trainees. Research suggests that these LLMs could be used to support trainee doctors, nurses and GPs to triage patients quicker https://www.ersnet.org/news-releases/chatgpt-outperformed-trainee-doctors-in-assessing-complex-respiratory-illness-in-children/",@TanArrowz
801,"Sep 9, 2024 · 12:44 AM UTC",1567283549954252802,"Timing beats impulse every single time, so don’t chase the market and let the market come to you.  Join us today at https://symbiaai.com and trade with Top Analysts and Algos. #spy #trading #tradesignals #tsla #nvda #aapl #tradealerts #amzn #meta #msft #amd #smci #btc #eth #crypto #stocktips #optionstrading #futurestrading",@wallstreetmatt
802,"Sep 8, 2024 · 11:32 PM UTC",1803699646516318208,🔥 MSFT(Microsoft Corporation) Stock Prediction  ⚡ AI predicts as follows.  AppStore: https://zrr.kr/gxEo Android: https://zrr.kr/rxEe #Stock #MSFT #AI #Quant #NASDAQ  👇,@riskstock
803,"Sep 8, 2024 · 10:02 PM UTC",1753552532935266305,UPDATED CHART $MSFT #MSFT NFA $SPY  RESISTANCE (R):  405.91-404.93*  410.66-409.19**  414.30*** 420.35-417.94****  SUPPORT (S):  400.79*  397.99-396.77 MUST HODL 🚨   395.30*,@UttamMarketJ
804,"Sep 8, 2024 · 10:02 PM UTC",1803699646516318208,🔥 MSFT(Microsoft Corporation) Stock Prediction  ⚡ AI predicts as follows.  AppStore: https://zrr.kr/gxEo Android: https://zrr.kr/rxEe #Stock #MSFT #AI #Quant #NASDAQ  👇,@riskstock
805,"Sep 8, 2024 · 9:23 PM UTC",1757473379089780736,🚨 $MSFT 🚨   Why is Microsoft trending today? 🤔   #MSFT #finance #stocks #economy #money,@stocks_trndgtr
806,"Sep 8, 2024 · 7:01 PM UTC",1831991876846555136,"If you are looking for safe, reliable, and growing dividends, check out these 9 top stocks; #AAPL #MSFT #JNJ #COST #V #MA #GOOGL #JPM #INTU",@insidetechtrade
807,"Sep 8, 2024 · 4:19 PM UTC",1766446208589922305,"AIDDIA   Safe Trading Idea   AIDDIA is a Fund Management Group   20 years of investments experience in Stock , Forex & Crypto Market  (#socialtrading #copytrading #copytrade #copytrades #copytrader #msft #aapl #nyse #nasdaq)",@aiddiafinance
808,"Sep 8, 2024 · 2:31 PM UTC",1204157458681409537,#MicrosoftExcel You can lock the worksheet screen to prevent scrolling.  Toggle scroll lock on and off by pressing the #ScrollLock key.  #MSFT #Excel #Spreadsheet,@peanuthustle
809,"Sep 8, 2024 · 1:57 PM UTC",1567283549954252802,"The market will test your emotions, but sticking to your strategy and not rushing trades is what keeps you ahead.  https://symbiaai.com to join us and trade with Top Analysts #spy #trading #tradesignals #tsla #nvda #aapl #tradealerts #amzn #meta #msft #amd #smci #btc #eth #crypto #stocktips #optionstrading #futurestrading",@wallstreetmatt
810,"Sep 8, 2024 · 1:57 PM UTC",1812377723123150848,Step back and review the losses before diving back into another trading session.   Join us today at https://symbiaai.com and trade with Top Analysts and Algos. #spy #trading #tradesignals #tsla #nvda #aapl #tradealerts #amzn #meta #msft #amd #smci #btc #eth #crypto #stocktips,@DayTradeDustin
811,"Sep 8, 2024 · 10:32 AM UTC",1803699646516318208,🔥 MSFT(Microsoft Corporation) Stock Prediction  ⚡ AI predicts as follows.  AppStore: https://zrr.kr/gxEo Android: https://zrr.kr/rxEe #Stock #MSFT #AI #Quant #NASDAQ  👇,@riskstock
812,"Sep 8, 2024 · 10:17 AM UTC",1484557871530803200,"Microsoft has done a good bull run and reached its high at 467.64 from the daily bottom of 214.06.    This huge move made substantial profits for those swing traders who invested in the stock or traded options.   #MSFT, #Swingtraing, #trendanalysis, #priceaction,  #trendtrading",@netgaintrading
813,"Sep 8, 2024 · 10:11 AM UTC",1784306281001500672,"THE MAGNIFICENT SEVEN + PINS: ( closed September 06, 2024): Downtrend if  MACD 30,57,27, TRIX,  MA8-21 are red. Uptrend when they change to dark blue. #SPX #SP500 #SPX500 #NYSE #NASDAQ100 #NASDAQ #Stocks #QQQ #dowjones #arkk #META #TSLA #MSFT #AAPL #AMZN #NVDA #GOOGL #PINS #BRK",@Stocks_InColors
814,"Sep 8, 2024 · 8:00 AM UTC",1815940680495280128,"X-plainer of MAGI's new contrarian indicators using #MSFT as an example. R U #StockMarket short? Like #MachineLearning for #StockTrading? For the full version of this video, check out the #YouTube link here on my earlier post:",@MAGIsignals
815,"Sep 7, 2024 · 8:00 PM UTC",1724778166684721152,Tomorrow is the last day to save $100 on registration (plus 10% off w/ code DOTNET10). It's also the last day to get our low room rates at the Kalahari Resort.  Register now! Don't miss keynotes from @TheCodeTraveler & @maddymontaquila: https://techbash.com/ #dotnet #aws #msft,@techbash
816,"Sep 7, 2024 · 7:13 PM UTC",1742675035754766336,Prediction: Microsoft Azure To Reach $200 Billion In Revenue By 2028      #msft #openai #ui #ai #azure https://www.forbes.com/sites/bethkindig/2024/09/05/prediction-microsoft-azure-to-reach-200-billion-in-revenue-by-2028/,@MabumiOsma
817,"Sep 7, 2024 · 6:55 PM UTC",1567283549954252802,"Everyone wants fast money, but it's the patient traders who win in the end.  Join us today at https://symbiaai.com and trade with Top Analysts and Algos. #spy #trading #tradesignals #tsla #nvda #aapl #tradealerts #amzn #meta #msft #amd #smci #btc #eth #crypto #stocktips #optionstrading #futurestrading",@wallstreetmatt
818,"Sep 7, 2024 · 6:55 PM UTC",1812377723123150848,"Don’t chase profits, let them come to you. Set your strategy, execute, and stick to the plan.  https://symbiaai.com to join us and trade with Top Analysts #spy #trading #tradesignals #tsla #nvda #aapl #tradealerts #amzn #meta #msft #amd #smci #btc #eth #crypto #stocktips",@DayTradeDustin
819,"Sep 7, 2024 · 2:01 PM UTC",1538310022308012035,#MSFT #RIO #ARCO # GOOGL,@ELutegui
820,"Sep 7, 2024 · 1:55 PM UTC",1204157458681409537,#BTC #NVDA #AMD #PLTR #ETH #SOL #TSM #AMZN #TSLA #META #MSFT  but the first 3 are my TOP 3.,@peanuthustle
821,"Sep 7, 2024 · 12:53 PM UTC",1820471789480218625,🚨 #AI PREDICTS $MSFT COULD RISE 4.27% IN THE NEXT 90 DAYS!  📊 Latest close: $401.700 📈 Predicted value: $419.611 ♦️ Fear/Greed Index: NEUTRAL 🥱 ⚠️ Consider KEEPING it!  #finance #technicalanalysis #trading #investing #money #MSFT,@BullishBanterS
822,"Sep 7, 2024 · 12:30 PM UTC",1775793290018725889,The new model for ai development from #msft #developer #MachineLearning #artificalintelligence https://www.infoq.com/news/2024/08/microsoft-phi-3-5/,@rakeshsharma_pr
823,"Sep 7, 2024 · 10:26 AM UTC",1823011033763467264,𝗠𝗦𝗙𝗧 𝗦𝗵𝗼𝘂𝗹𝗱 𝗕𝗲 𝗬𝗼𝘂𝗿 𝗦𝗮𝗳𝗲 𝗛𝗮𝘃𝗲 🛡️  Microsoft remains a top safe stock amidst market uncertainty. 💼 Consider it for stability and potential growth this year. #Investing #MSFT,@dharmeshsb
824,"Sep 7, 2024 · 7:45 AM UTC",1564908723910234113,"https://www.thelayoff.com/t/1ukcjqh2 Microsoft Thread topic: When your valuation depends on a Ponzi scheme like ""AI"" (and Windows is not selling) #layoff #layoffs $MSFT #microsoft #msft #powerbi #microsoftconsulting #itconsulting #msdynamics #microsoftjobs #redmond 🤖",@TheLayoffBot
825,"Sep 7, 2024 · 2:08 AM UTC",1815940680495280128,#MSFT from 09/03 reached $405.39 on 09/04. #MSFT Reiterated 09/06 EOD w/ a much lower range of $397.72-$393.82. Contrarian move up to $405.72-$409.73. Within 20 trading days.,@MAGIsignals
826,"Sep 7, 2024 · 12:00 AM UTC",1474146475357712403,Prediction: These 3 Stocks Will Outperform NVIDIA in 2025  #LLY #MELI #MSFT #News https://247wallst.com/investing/2024/09/06/prediction-these-3-stocks-will-outperform-nvidia-in-2025/?utm_source=snapi,@DividendUsa
827,"Sep 6, 2024 · 10:39 PM UTC",1796055203214475264,Your best trade might just be the one you don’t take. Sitting on the sidelines is a valid strategy when the setup isn’t right.  https://symbiaai.com to join us and trade with Top Analysts #spy #trading #tradesignals #tsla #nvda #aapl #tradealerts #amzn #meta #msft #amd #smci #btc #eth #crypto #stocktips #optionstrading #futurestrading,@SymbiaAI
828,"Sep 6, 2024 · 6:23 PM UTC",1253417696902803457,Check out my #MSFT analysis on @TradingView: https://www.tradingview.com/chart/MSFT/SHTqKI1B-MSFT-at-Risk-for-More-Downside/ #StocksToWatch,@TechniTrader
829,"Sep 6, 2024 · 5:46 PM UTC",1745373865965129729,BOUGHT: $MSFU ($MSFT Bull 2x) @ $39.04 (Large)  Avg. down 2.08% drop from last buy $39.87  #MSFT,@simpletrader7
830,"Sep 6, 2024 · 5:43 PM UTC",1609342620932661248,MSFT has firmly traded through its 200-day moving average. Not good. #MSFT,@CarnivoreTradrZ
831,"Sep 6, 2024 · 4:15 PM UTC",1796055203214475264,Patience and precision pay off once again! The best moves come when you let the trades come to you. Never force it! 💪💵  Join us today at https://symbiaai.com and trade with Top Analysts and Algos. #spy #trading #tradesignals #tsla #nvda #aapl #tradealerts #amzn #meta #msft #amd #smci #btc #eth #crypto #stocktips #optionstrading #futurestrading,@SymbiaAI
832,"Sep 6, 2024 · 4:02 PM UTC",1803699646516318208,🔥 MSFT(Microsoft Corporation) Stock Prediction  ⚡ AI predicts as follows.  AppStore: https://zrr.kr/gxEo Android: https://zrr.kr/rxEe #Stock #MSFT #AI #Quant #NASDAQ  👇,@riskstock
833,"Sep 6, 2024 · 3:24 PM UTC",1557940005070307328,#StocksToWatch (09/06/24)  Bear Breakouts at The Moment   #MSFT #GOOGL #AVGO #CRM #AMD #QCOM #GE #GS #UBER #ANET  Not a Recommendation  10 Largest Cap S&P 500 Stocks Crashing below support   #thinkorswim Charts:,@KenRose_CMT
834,"Sep 6, 2024 · 2:03 PM UTC",1376292323294814209,"Hey #Seattle computer enthusiast; do you remember the ""Living Computer Museum""?   Checkout your chance to bid on the artifacts from it. 🤓🥰 #msft #microsoft",@jessefmoore
835,"Sep 6, 2024 · 1:15 PM UTC",1600326413915152385,GOOD MORNING FOLKS~PREMKT S.I😇=8😡=0 SDex=😇  √#AMC 4.74 +0.0100 0.21%😇  √#GME 22.44 +0.050 0.22%😇  √#GNS 0.81 +0.012 1.54%😇  √#MSFT 409.35 +0.96 0.24%😇  √#TSLA 234.24 +4.07 1.77%😇  √#CHEWY 27.04 +0.88 3.36%😇  √#MYSZ 1.84 +0.086 4.90%😇  √#MULN 0.22 +0.0010 0.46%😇,@EYESON_NEWS
836,"Sep 6, 2024 · 10:55 AM UTC",1784306281001500672,"THE MAGNIFICENT SEVEN + PINS: ( close September 05, 2024): Downtrend if  MACD 30,57,27, TRIX,  MA8-21 are red. Uptrend when they change to dark blue. #SPX #SP500 #SPX500 #NYSE #NASDAQ100 #NASDAQ #Stocks #QQQ #dowjones #arkk #META #TSLA #MSFT #AAPL #AMZN #NVDA #GOOGL #PINS #Tesla",@Stocks_InColors
837,"Sep 6, 2024 · 8:38 AM UTC",344513261570838433,"not impossible for #MSFT to become power provider 1 day. #MSFT has been hiring nuclear experts, and seems willing to experiment. It agreed to buy nuclear energy as soon as 2028 from Altman-backed start-up, Helion, that’s working on nuclear fusion https://www.barrons.com/articles/ai-evs-nuclear-energy-electricity-a4198583",@TanArrowz
838,"Sep 6, 2024 · 7:54 AM UTC",default_profile_bigger.png,"MSFT, U5, Microsoft is set for a positive week after avoiding the UK antitrust probe, boosting investor confidence. Collaborating with Aisera on generative AI and strong demand for cloud services support revenue growth. #MSFT #Investing",@huvafenfs
839,"Sep 6, 2024 · 7:32 AM UTC",1803699646516318208,🔥 MSFT(Microsoft Corporation) Stock Prediction  ⚡ AI predicts as follows.  AppStore: https://zrr.kr/gxEo Android: https://zrr.kr/rxEe #Stock #MSFT #AI #Quant #NASDAQ  👇,@riskstock
840,"Sep 6, 2024 · 6:32 AM UTC",1803699646516318208,🔥 MSFT(Microsoft Corporation) Stock Prediction  ⚡ AI predicts as follows.  AppStore: https://zrr.kr/gxEo Android: https://zrr.kr/rxEe #Stock #MSFT #AI #Quant #NASDAQ  👇,@riskstock
841,"Sep 6, 2024 · 6:12 AM UTC",1808362451836006400,Dear Microsoft: Please Give Us Back “Discard changes” in the New SharePoint Page Editing Mode by ⁦@sympmarc⁩ #msft #SharePoint #microsoft365 https://sympmarc.com/2024/09/05/dear-microsoft-please-give-us-back-discard-changes-in-the-new-sharepoint-page-editing-mode/,@magrom
842,"Sep 6, 2024 · 3:32 AM UTC",1803699646516318208,🔥 MSFT(Microsoft Corporation) Stock Prediction  ⚡ AI predicts as follows.  AppStore: https://zrr.kr/gxEo Android: https://zrr.kr/rxEe #Stock #MSFT #AI #Quant #NASDAQ  👇,@riskstock
843,"Sep 6, 2024 · 12:02 AM UTC",1803699646516318208,🔥 MSFT(Microsoft Corporation) Stock Prediction  ⚡ AI predicts as follows.  AppStore: https://zrr.kr/gxEo Android: https://zrr.kr/rxEe #Stock #MSFT #AI #Quant #NASDAQ  👇,@riskstock
844,"Sep 5, 2024 · 9:26 PM UTC",1815129292629573633,OpenAI hits 1 million paid users for businesess versions of ChatGPT. #MSFT,@luishberto8
845,"Sep 5, 2024 · 8:28 PM UTC",1796055203214475264,The market rewards those who prepare. Don't just react—have a plan for every outcome.  https://symbiaai.com to join us and trade with Top Analysts #spy #trading #tradesignals #tsla #nvda #aapl #tradealerts #amzn #meta #msft #amd #smci #btc #eth #crypto #stocktips #optionstrading #futurestrading,@SymbiaAI
846,"Sep 5, 2024 · 8:27 PM UTC",1602854740534214656,$MSFT #MSFT   Keeping an eye on Microsoft at this demand zone to see a break below $404.34 (Descending triangle break)  If we end up bouncing off the demand I'll be watching for a push towards wedge resistance where I'd like to long MSFT calls above $413.18.,@NatanaelTrades
847,"Sep 5, 2024 · 8:17 PM UTC",1772301864077598720,"Chip stocks are cooling, but valuations remain elevated.   Read full commentary: https://www.researchfrc.com/content/analyst-ideas/post/137/nvidia-sell-off-intensifying-trade-tensions-lithiums-looming-revival #AI #Chips #Investing #Tech #Semiconductors #Nvidia #AMD #MSFT #INTC #TXN #MCHP",@FRCorp
848,"Sep 5, 2024 · 7:50 PM UTC",1715438332258516992,$MSFT got rejected at the 200 DMA (red) for the second day in a row. This could get painful. Avoid surprises—check out our latest analytics on the stock. It might be eye-opening. #MSFT #StockAnalysis #Investing,@InvestingAngles
849,"Sep 5, 2024 · 6:49 PM UTC",1567283549954252802,Success in trading isn't about predicting every move. It's about positioning yourself to adapt and grow with the market.  Join us today at https://symbiaai.com and trade with Top Analysts and Algos. #spy #trading #tradesignals #tsla #nvda #aapl #tradealerts #amzn #meta #msft #amd #smci #btc #eth #crypto #stocktips #optionstrading #futurestrading,@wallstreetmatt
850,"Sep 5, 2024 · 6:49 PM UTC",1812377723123150848,Stop chasing the perfect trade—focus on building a system that works consistently over time.  https://symbiaai.com to join us and trade with Top Analysts #spy #trading #tradesignals #tsla #nvda #aapl #tradealerts #amzn #meta #msft #amd #smci #btc #eth #crypto #stocktips,@DayTradeDustin
851,"Sep 5, 2024 · 6:09 PM UTC",1600326413915152385,GOOD DAY FOLKS~ S.I😇=0😡=0 SDex=🤔  √#AMC 4.73 $+0.030 (0.64%😇  √#TSLA 230.53 $+11.12 (5.07%😇  √#MSFT 409.02 $+0.12 (0.029%😇  √#MYSZ 1.77 $+0.060 (3.51%😇  #GME 22.08 $−0.045 0.20%😡  #CHEWY 25.67 $−1.48 5.45%😡  #GNS 0.81 $−0.040 4.70%😡  #MULN 0.22 $−0.0025 1.14%😡,@EYESON_NEWS
852,"Sep 5, 2024 · 5:58 PM UTC",1760363526810464256,Microsoft never made it back to accumulation - and the distribution is increasing again... https://pretiorates.substack.com/p/pretiorates-thoughts-47-the-second #MSFT #Microsoft,@pretiorates
853,"Sep 5, 2024 · 4:14 PM UTC",1811473474013265922,#MSFT ➡️one of the #MAG7 #Stocks  ➡️Long-Term uptrends however one of the relatively weaker stocks.  ➡️200 MA is critical.  #investing #Stocks #StockMarket #StocksInFocus #StocksToWatch #FinancialMarkets #Financialplanning #inflation #riskmanagement #thefed #fed #InterestRates #economy,@Cypress_pw
854,"Sep 5, 2024 · 3:00 PM UTC",1842808615972827136,Uncover market secrets with pattern recognition #MSFT on M15   The chart's showing signs of accumulation/distribution! check it out here https://insightshubs.com/m15-chart-for-msft-showing-a-potential-uptrend-price-recently-bounced-off-the-lower-support-trendline-with-the #MSFT $MSFT #Microsoft #stocks #investing #trading,@veryquest1onab1
855,"Sep 5, 2024 · 2:02 PM UTC",1803699646516318208,🔥 MSFT(Microsoft Corporation) Stock Prediction  ⚡ AI predicts as follows.  AppStore: https://zrr.kr/gxEo Android: https://zrr.kr/rxEe #Stock #MSFT #AI #Quant #NASDAQ  👇,@riskstock
856,"Sep 5, 2024 · 1:56 PM UTC",1567283549954252802,"Trading is like building muscle. Small, consistent efforts bring long-term gains. Don't rush the process.  https://symbiaai.com to join us and trade with Top Analysts #spy #trading #tradesignals #tsla #nvda #aapl #tradealerts #amzn #meta #msft #amd #smci #btc #eth #crypto #stocktips #optionstrading #futurestrading",@wallstreetmatt
857,"Sep 5, 2024 · 1:56 PM UTC",1812377723123150848,Being wrong is part of the game—how you manage being wrong determines your success.  Join us today at https://symbiaai.com and trade with Top Analysts and Algos. #spy #trading #tradesignals #tsla #nvda #aapl #tradealerts #amzn #meta #msft #amd #smci #btc #eth #crypto,@DayTradeDustin
858,"Sep 5, 2024 · 1:45 PM UTC",1842808615972827136,Pattern recognition that works - see it here #MSFT on M5   A change is becoming apparent! check it out here https://insightshubs.com/m5-chart-for-msft-showing-bullish-momentum-price-breaking-above-resistance-at-41120-with-potential-for-further-upside #MSFT $MSFT #Microsoft #stocks #investing #trading,@veryquest1onab1
859,"Sep 5, 2024 · 1:15 PM UTC",1798373447522820096,"#MSFT $MSFT Bull/Bear Key Price Level for today 9-5-24 is: 407.37 (Bullish above & Bearish below)   Resistance Levels for today 9-5-24 are: R1 409.29, R2 411.21, R3 415.06, R4 418.9, R5 422.74, R6 426.58 Support Levels for today 9-5-24 are: S1 405.45, S2 403.53, S3 399.68, S4 395.84, S5 392, S6 388.16  $QQQ #NASDAQ #NASDAQ100 #NQ_F #NVIDIA #QQQ #AAPL $AAPL $TSLA #TSLA $META #META $AMZN #AMZN $NVDA #NVDA $MSFT #MSFT $GOOG $GOOG #AMZN $AMZN #daytrader #daytrading #trading #tradingtips #daytrade #trader #financialfreedom #stocks #stockmarket #investing",@DayTradingGPS
860,"Sep 5, 2024 · 12:57 PM UTC",1820471789480218625,🚨 #AI PREDICTS $MSFT COULD RISE 2.87% IN THE NEXT 90 DAYS!  📊 Latest close: $408.900 📈 Predicted value: $420.982 ♦️ Fear/Greed Index: NEUTRAL 🥱 ⚠️ Consider KEEPING it!  #finance #technicalanalysis #trading #investing #money #MSFT,@BullishBanterS
861,"Sep 5, 2024 · 8:21 AM UTC",default_profile_bigger.png,"MSFT, U4, Microsoft is poised for a positive stock return as it strengthens its AI position with Aisera, navigates regulatory challenges, and avoids UK antitrust scrutiny. Strong revenue growth boosts investor confidence! #MSFT #AI #Investing",@huvafenfs
862,"Sep 5, 2024 · 7:49 AM UTC",1763550654830678016,"#MSFT  Above 411.83, we move on to the next 438.08 453.71 479.96  Below 411.83, we move on to the next 396.2 369.95 354.32  Monthly candle",@experiences1101
863,"Sep 5, 2024 · 7:45 AM UTC",1806261158145564672,"10 STOCKS TO ""BUY & HOLD"" FOREVER   1. Apple ( #AAPL)    2. Microsoft ( #MSFT)  3. Amazon ( #AMZN)  4. GOOGLE 5. Johnson & Johnson (#JNJ)  6. Visa  7. Procter & Gamble (#PG)  8. Berkshire Hathaway (#BRK.B)  9. Mastercard ( #MA)  10. Coca-Cola ( #KO)",@coinminutesnews
864,"Sep 5, 2024 · 7:12 AM UTC",1564908723910234113,https://www.thelayoff.com/t/1ugihSRa Microsoft Thread topic: So Far This Year Microsoft Had Mass Layoffs Every Month #layoff #layoffs $MSFT #microsoft #msft #powerbi #microsoftconsulting #itconsulting #msdynamics #microsoftjobs #redmond 🤖,@TheLayoffBot
865,"Sep 5, 2024 · 4:40 AM UTC",1681669919434326018,|🚨| JOIN THE ULTIMATE AI STOCK MARKET SESSION |🚨| 09/04/2024 |🚨| LIVE CHAT ALERTS |🚨| —————————————————— |🚨| CHECK IT OUT HERE!!! |🚨| https://piped.video/Jhg0ttPIrnQ?si=SD75-svdq3xrV_N1 —————————————————— #AAPL #MSFT #NVDA #TSLA #GOOGL #AMZN #META #JNJ #V #AMD #CRM #PYPL #ADBE #NFLX #INTC #SQ #SHOP,@CMGroup2022
866,"Sep 5, 2024 · 3:47 AM UTC",1699201185993850881,$MSFT IS CURRENTLY SITTING AT APPX THE 38.2% FIBONACCI RETRACEMENT LEVEL. THIS COULD BE A CRITICAL POINT FOR INVESTORS TO WATCH AS THE STOCK FINDS SUPPORT OR FACES RESISTANCE.   #Microsoft #MSFT #TechnicalAnalysis $NVDA $SPY $QQQ,@AKCapStrat
867,"Sep 5, 2024 · 3:12 AM UTC",1740846736841543681,Check out my #MSFT analysis on @TradingView: /chart/MSFT/IASoMDVH-MSFT-Price-Recap/,@Stockstradamus_
868,"Sep 4, 2024 · 10:37 PM UTC",1784306281001500672,"THE MAGNIFICENT SEVEN + PINS: ( close September 04, 2024): Uptrend if  MACD 30,57,27, TRIX,  MA8-21 are dark blue. Downtrend when they change to red. #SPX #SP500 #SPX500 #NYSE #NASDAQ100 #NASDAQ #Stocks #QQQ #dowjones #arkk #META #TSLA #MSFT #AAPL #AMZN #NVDA #GOOGL #PINS #Tesla",@Stocks_InColors
869,"Sep 4, 2024 · 10:32 PM UTC",1705214659333128192,NVIDIA: fastest road to the top  #NVDA $NVDA #MSFT $MSFT #AAPL $AAPL,@1881GreyWolf
870,"Sep 4, 2024 · 8:31 PM UTC",1796055203214475264,Emotion has no place in trading—let data guide your decisions.  https://symbiaai.com to join us and trade with Top Analysts #spy #trading #tradesignals #tsla #nvda #aapl #tradealerts #amzn #meta #msft #amd #smci #btc #eth #crypto #stocktips #optionstrading #futurestrading,@SymbiaAI
871,"Sep 4, 2024 · 7:36 PM UTC",1567283549954252802,A strong trading mindset isn’t about avoiding losses; it’s about learning from them.  Join us today at https://symbiaai.com and trade with Top Analysts and Algos. #spy #trading #tradesignals #tsla #nvda #aapl #tradealerts #amzn #meta #msft #amd #smci #btc #eth #crypto #stocktips #optionstrading #futurestrading,@wallstreetmatt
872,"Sep 4, 2024 · 7:35 PM UTC",1812377723123150848,"Your edge in the market is built over time. Study, adapt, and evolve with every trade.  https://symbiaai.com to join us and trade with Top Analysts #spy #trading #tradesignals #tsla #nvda #aapl #tradealerts #amzn #meta #msft #amd #smci #btc #eth #crypto #stocktips",@DayTradeDustin
873,"Sep 4, 2024 · 6:54 PM UTC",1762157154042073088,Haha !! 🤣 almost the weekend! Hey! #Detroit #nivia ! #msft #Apple #Lions #avgo #ww #Guten #ford,@BeachTime5959
874,"Sep 4, 2024 · 6:01 PM UTC",1807852314998476800,#MSFT #Microsoft MAs crossed down with touchback of wedge. Selling here nets around 57% since cross up area.,@OracleTurtle
875,"Sep 4, 2024 · 4:00 PM UTC",1474146475357712403,Microsoft dodges in-depth UK probe into hiring of staff from AI firm Inflection  #MSFT #News https://www.cnbc.com/2024/09/04/microsoft-avoids-uk-probe-into-hiring-of-inflection-ai-employees.html,@DividendUsa
876,"Sep 4, 2024 · 3:16 PM UTC",1785230636900569089,"I believe $MSFT will bounce back from its recent slowdown 📈. To capitalize on the recovery, I've set up an options strategy that not only rides the upward momentum but also generates monthly cash flow 💰. Let's make those gains! 🚀 #OptionsTrading #MSFT #CashFlow #StockMarket",@RyanCryptoguy
877,"Sep 4, 2024 · 3:11 PM UTC",1765133340062191616,"DATE -4 SEP STOCK'S NAME - $MSFT #MSFT  🌟RESISANCE LEVEL - 415.75 🌟SUPPORT LEVEL -  400 / 404.45  👤IF you have any doubt or queries , your brother here for you , just Dm me  😊",@Stocks_bro_USA
878,"Sep 4, 2024 · 3:03 PM UTC",378800000136063287,$PZZA There are very few folks on twitter who are bringing you these kind of trade ideas besides the high flyers like #NVDA #MSFT #SMCI #DELL.    Give a ❤️ and follow @amootpoint #Papajohns with fundamental tailwinds with #Pepsi deal and technicals also corroborating to inverse H&S.  Likely going for Gap fill.  IMO good recession hedge too.,@amootpoint
879,"Sep 4, 2024 · 2:13 PM UTC",1076485303215579136,"After the early August Flush, $MSFT  has been unable to make it back to its sloping lower/down 50DMA and continues to flirt/dance with its 200DMA. This Name/Ticker remains in a potentially vulnerable position. #MSFT #Tech",@MarketPulses
880,"Sep 4, 2024 · 2:11 PM UTC",1812377723123150848,Winning isn’t always about being right— it’s about managing your wrongs.  Join us today at https://symbiaai.com and trade with Top Analysts and Algos. #spy #trading #tradesignals #tsla #nvda #aapl #tradealerts #amzn #meta #msft #amd #smci #btc #eth #crypto #stocktips,@DayTradeDustin
881,"Sep 4, 2024 · 2:04 PM UTC",1745373865965129729,BOUGHT: $MSFU ($MSFT Bull 2x) @ $39.87 (Large)  Avg. down 2.04% drop from last buy $40.70  #MSFT,@simpletrader7
882,"Sep 4, 2024 · 2:00 PM UTC",1474146475357712403,"Microsoft, Inflection AI partnership given nod in UK  #MSFT #News https://www.proactiveinvestors.co.uk/companies/news/1055494?SNAPI",@DividendUsa
